product_id,category_name,order_id,review_id,product_name,Description,Price
1c1890ba1779090cd54008a3c3302921,moveis_decoracao,203096f03d82e0dffbc41ebc2e2bcfb7,a2ff510ca4e059c3fefc7a7866571f6f,chanel,it was perfect and number one,89$
518ef5de2c2b3a255e326a4594ba15d9,cama_mesa_banho,f848643eec1d69395095eb3840d2051e,80c70bc263881ba6525f6cee1d94ac87,chanel,it was perfect and number one,89$
e3e020af31d4d89d2602272b315c3f6e,beleza_saude,2807d0e504d6d4894d41672727bc139f,d21bbc789670eab777d27372ab9094cc,chanel,it was perfect and number one,89$
8b41fbc2b984a12030090112324d1bc4,bebes,95266dbfb7e20354baba07964dac78d5,7bcb3c758c67f23638262c731493e848,chanel,it was perfect and number one,89$
d03bd02af9fff4b98f1c972315e5e9ef,moveis_decoracao,f3e7c359154d965827355f39d6b1fdac,0e0190b9db53b689b285d3f3916f8441,chanel,it was perfect and number one,89$
8ba4f2a4ae695d26e5626c1bf710975e,utilidades_domesticas,fbf9ac61453ac646ce8ad9783d7d0af6,66e4430c5bc6b7e3773886bf1c14d912,chanel,it was perfect and number one,89$
f6574524b07d5bb753bab6f35abe2d06,malas_acessorios,acce194856392f074dbf9dada14d8d82,bf566b3910c328733baf7fca7d2be041,chanel,it was perfect and number one,89$
c78b767da00efb70c1bcccab87c28cd5,informatica_acessorios,dd78f560c270f1909639c11b925620ea,fe3db7c069d694bab50cc43463f91608,chanel,it was perfect and number one,89$
a0253d43394dd4da9a5d7b1f546f1a32,informatica_acessorios,91b2a010e1e45e6ba3d133fa997597be,e07eee7ad7666276bd8b27fbd83fd1ff,chanel,it was perfect and number one,89$
051b9ff13dd55c0a6655a15ff296f80d,esporte_lazer,ecab90c9933c58908d3d6add7c6f5ae3,2c5e27fc178bde7ac173c9c62c31b070,chanel,it was perfect and number one,89$
47859fca9dd7485cbd93c3e8993bb74f,cama_mesa_banho,f70a0aff17df5a6cdd9a7196128bd354,540e7bbb2d06cfb7f85f3a88ba7ac97f,chanel,it was perfect and number one,89$
e1d1d22e9f8122a4ec1533b032c12562,ferramentas_jardim,1790eea0b567cf50911c057cf20f90f9,6a18a4001ae7fd911b3b9fb13686d105,chanel,it was perfect and number one,89$
20e37962088a4061d3578def47a8648b,moveis_decoracao,989225ba6d0ebd5873335f7e01de2ae7,58044bca115705a48fe0e00a21390c54,chanel,it was perfect and number one,89$
1eba879220bd0981a0e2fbab499ed4e1,moveis_escritorio,d887b52c6516beb39e8cd44a5f8b60f7,19a52a2297e5289ab4187d238d335982,chanel,it was perfect and number one,89$
ce5b91848b91118daffb3af53b747475,esporte_lazer,b276e4f8c0fb86bd82fce576f21713e0,c92cdd7dd544a01aa35137f901669cdf,chanel,it was perfect and number one,89$
5370b82a213393979691c98074265584,bebes,8563039e855156e48fccee4d611a3196,c0f4c8301f8c29d6f53d239e194bb4c2,chanel,it was perfect and number one,89$
b8dac5113b06a97e64943234522572b9,automotivo,60550084e6b4c0cb89a87df1f3e5ebd9,08c9d79ec0eba1d252e3f52f14b8e6a9,chanel,it was perfect and number one,89$
750cf819d127191920eda79a4b6fb479,eletronicos,5acce57f8d9dfd55fa48e212a641a69d,2170c9452c2216457b36003fe2969fbb,chanel,it was perfect and number one,89$
e6af694343b45b56304ad91974a110b9,utilidades_domesticas,434d158e96bdd6972ad6e6d73ddcfd22,b193ff3c9f32a01f3a0d9ae26b94d244,chanel,it was perfect and number one,89$
680874c570dad71c0a2844cfbf417054,moveis_decoracao,7206b86ea789983f7a273ea7fa0bc2a8,9fd59cd04b42f600df9f25e54082a8d1,chanel,it was perfect and number one,89$
8b3a9476f74f5297f7ff0ec6d95fe1ea,moveis_decoracao,1e7aff52cdbb2451ace09d0f848c3699,ab3056e4fb5a36df4b58c1746e4a6b8f,chanel,it was perfect and number one,89$
1c6fb703c624b381a20f21f757694866,brinquedos,6ea2f835b4556291ffdc53fa0b3b95e8,eb26c2bfb5030f57dcef30d3f111eb1e,chanel,it was perfect and number one,89$
db46052aed7dff59ba38cf2fe29b87f9,cama_mesa_banho,948097deef559c742e7ce321e5e58919,caf7d6d68090fedf0f47b27aff4b4eaf,chanel,it was perfect and number one,89$
b864b103180d5a6a3f830e67f93e8735,bebes,d22e9fa5731b9e30e8b27afcdc2f8563,86c5cfa7fcbde303f704b60a78ced7d6,chanel,it was perfect and number one,89$
7a8dac4aaa16bc642e4df33adcf03303,cool_stuff,ee64d42b8cf066f35eac1cf57de1aa85,6f3eb43ec2f5092cf04c8d705864a8ac,chanel,it was perfect and number one,89$
83b9bc6aae6f527ff6aafb9e01d6cbf3,brinquedos,6ebaec694d7025e2ad4a05dba887c032,3dc0777d97733a1d066f5b781e91577f,chanel,it was perfect and number one,89$
5f504b3a1c75b73d6151be81eb05bdc9,cool_stuff,d17dc4a904426827ca80f2ccb3a6be56,e363a3c172db72d6a8b82d0726cd2ddb,chanel,it was perfect and number one,89$
bbf920aa6ac72007a726e6f419156f8f,moveis_decoracao,25f4376934e13d3508486352e11a5db0,890ec1767be8eb104877db6d68eaade5,chanel,it was perfect and number one,89$
c3b7e4d83e530c27a8e6368296aece48,moveis_decoracao,5820a1100976432c7968a52da59e9364,23f570a1b0db9566bee04521a0410c54,chanel,it was perfect and number one,89$
c5d8079278e912d7e3b6beb48ecb56e8,beleza_saude,2ce1ad82022c1ba30c2079502ac725aa,7d9ac3e98adc0c8ad579e6a2257d79f9,chanel,it was perfect and number one,89$
5eaa343860dc445b3fd43d1b682809fd,esporte_lazer,138849fd84dff2fb4ca70a0a34c4aa1c,c41bd21983e298a240410ebb391bf075,chanel,it was perfect and number one,89$
b5cfb1d3c5e435a7a52227e08f220ee7,cool_stuff,47aa4816b27ba60ec948cd019cc1afc1,e233e51d11511bf30e568c76360ace52,chanel,it was perfect and number one,89$
334479e94cba98064050db1c9636e244,automotivo,9faeb9b2746b9d7526aef5acb08e2aa0,1a74d76543e1b419b48daebee364c281,chanel,it was perfect and number one,89$
3fcd8dfe610c62edfb51de2630cd9ef4,bebes,641fb0752bf5b5940c376b3a8bb9dc52,1edd1a85161468a77e5fcb165be9b294,chanel,it was perfect and number one,89$
4c8056caed5757810b9a68b83c3759e6,malas_acessorios,e425680f760cbc130be3e53a9773c584,94c4db81ff5c234f53b54a15a8a41583,chanel,it was perfect and number one,89$
30e77af9e7759bbaa0305d2fbc605dc4,fashion_calcados,40c5e18f7d112b59b3e5113a59a905b3,3d94fd645cdaacc8c9f0dc0a2a1f5166,chanel,it was perfect and number one,89$
92bf5d2084dfbcb57d9db7838bac5cd0,telefonia,734e7d1bbaeb2ff82521ca0fe6fb6f79,cb6fe4f91f83d9222b7c8e14959055e1,chanel,it was perfect and number one,89$
fdeb34a9f03fea7c3937dd62d1d0287e,cool_stuff,66e4624ae69e7dc89bd50222b59f581f,45a523faa4defdf60118a90301b8a23e,chanel,it was perfect and number one,89$
1065dbb6b0bf03daaedab1236979e296,papelaria,a685d016c8a26f71a0bb67821070e398,6eab2c9b7ea4975a0b0357a4c464b356,chanel,it was perfect and number one,89$
0d826eba8e0a2ae3bca9e3a947dd756d,brinquedos,2edfd6d1f0b4cd0db4bf37b1b224d855,500c05500aa275953129f49799ee5c73,chanel,it was perfect and number one,89$
f8f6fd145cc00519283cf3100477b2b3,esporte_lazer,68873cf91053cd11e6b49a766db5af1a,399133d47ddc5f40df57c1ceba4e4540,chanel,it was perfect and number one,89$
4e04ffb7dd3739ecfc37de8927dd586c,papelaria,f346ad4ee8f630e5e4ddaf862a34e6dd,6a0969d0769d2f3ff6438809a1cc455e,chanel,it was perfect and number one,89$
36555a2f528d7b2a255c504191445d39,beleza_saude,8f06cc6465925031568537b815f1198d,8a64945e89526e68bc16383391590232,chanel,it was perfect and number one,89$
22937a73f92a33040ab4e2540355a5d8,fashion_bolsas_e_acessorios,ccbabeb0b02433bd0fcbac46e70339f2,ca7402594d96f3231ee1bbae27da1e29,chanel,it was perfect and number one,89$
dc21247da0290904ffbbcd5953c76f95,papelaria,688052146432ef8253587b930b01a06d,c0dbf9a325d2a2fece43873be47191e1,chanel,it was perfect and number one,89$
9020ce7adcc384b2899ae87ddc54767b,papelaria,f271576bed568e896f99eb710cd3a6f8,9924ac6169f2edc95ca3394e529f9580,chanel,it was perfect and number one,89$
bfc1d1c62b1f7f401d8d9dda962bb870,esporte_lazer,686541986ecfb7d9296eb67719973bf0,e12a8d938f3092e010627d001f91d137,chanel,it was perfect and number one,89$
6fef6d87bb6c2eb11d57a967209219a8,ferramentas_jardim,68e48e68da1f50f7c5838ea75e3a20dd,109b5ce2dd11bb8460eff3b86da6fefc,chanel,it was perfect and number one,89$
1e5428c428e0f783acd6e3d94ba4ee2a,pcs,b52cc4919de82b4d696a4380d10804a3,6d06808638ec0701bccd70bc8d462c28,chanel,it was perfect and number one,89$
94080f9219044d897195e2be145945dc,automotivo,fdf128b3630c21adc9ca4fb8a51b68ec,750d4311e8ddb6cba549ee86f06f0cca,chanel,it was perfect and number one,89$
d0389f20b3d11de54e1e4561df147683,casa_construcao,a6aeb116d2cb5013eb8a94585b71ffef,951a3591f5bcc0b0c558461c9bf49d8e,chanel,it was perfect and number one,89$
3e9b58f1436820c248d3f98d7229bb14,relogios_presentes,fa516182d28f96f5f5c651026b0749ee,77ed4f94b3638d1f0b0a2dd781c11a8c,chanel,it was perfect and number one,89$
575c38b4c88fc7b35ef22fc8312bfe1b,cool_stuff,6abaad69b8b349c3a529b4b91ce18e46,2a3eba09af2fbcd3a20580e62e7b7465,chanel,it was perfect and number one,89$
556702ebb73d3786a852ad3d5a8ad268,construcao_ferramentas_construcao,974c1993ab8024d3ed16229183c2308d,8b230a1373c6dc4bd867099fda1d7039,chanel,it was perfect and number one,89$
a3a03c131926ec14d4c9f3ef03016b24,pet_shop,82bce245b1c9148f8d19a55b9ff70644,4a1c0e7a111f33f2be53506db4887b1a,chanel,it was perfect and number one,89$
e586ebb6022265ae1eea38f46ffe3ead,beleza_saude,a910f58086d58b3ae6f37aa712d377b9,cb2fc3e5711b5ae85e0491ee18af63ed,chanel,it was perfect and number one,89$
278b3c6462e86b4556b99989513ddf73,eletroportateis,bd4bd0194d6d29f83b8557d4b89b572a,60c714ed14cef913944a3147094a4742,chanel,it was perfect and number one,89$
0d009643171aee696f4733340bc2fdd0,perfumaria,634e8f4c0f6744a626f77f39770ac6aa,b42460e68676135205af8b8c13baf6ae,chanel,it was perfect and number one,89$
be1be330cf34043d1c40d6114cbd11b5,relogios_presentes,6d25592267349b322799e2beb687871e,505587fad6e7130f579fe9f02017ede4,chanel,it was perfect and number one,89$
07f01b6fcacc1b187a71e5074199db2d,agro_industria_e_comercio,b8801cccd8068de30112e4f49903d74a,c45811d9f90e22a81155b3a1e4a5c2e8,chanel,it was perfect and number one,89$
75b4372e69a42f8ae1d908c076f547b2,beleza_saude,2711a938db643b3f0b62ee2c8a2784aa,e29ab4a671400c41322e4855de633c6a,chanel,it was perfect and number one,89$
3569d4374a919941a50f57371b1dc93d,beleza_saude,3bc77ce8be27211bac313c2daa402d1a,c577faa817a66c6f1492728435f53cd0,chanel,it was perfect and number one,89$
a3c95dc653d9a279b160bc0179385ed1,cama_mesa_banho,10c320f977c6a18f91b2d14be13128c6,8c6537ae1519a3c0375e4fd45438344b,chanel,it was perfect and number one,89$
0992c6cba95a13bfa68ea7d5e22d478b,ferramentas_jardim,0a4a2fccb27bd83a892fa503987a595b,34e5d18f3bb64d586812f8f1d8b53097,chanel,it was perfect and number one,89$
b1eae565a61935e0011ee7682fef9dc9,perfumaria,e4de6d53ecff736bc68804b0b6e9f635,5733e2aeeb52b99d044a2a3644e1305d,chanel,it was perfect and number one,89$
2734390ee304b0f4817b3c233094fc16,instrumentos_musicais,6b860b35691d486e45dc98e3514ec5f6,a34d2c4ace97245460e240e07db0212d,chanel,it was perfect and number one,89$
32ee3f4e2493045726807808d7abbab6,cama_mesa_banho,ec341c54a5ebf8ee0a67a8632aa7579b,9bdb93e1339cdbc9bbfd95c5df00f82b,chanel,it was perfect and number one,89$
c2367eda4f9623d0355dc5d7796d857a,cama_mesa_banho,cadbb3657dac2dbbd5b84b12e7b78aad,0bd4dcc4f6c4621baf37f73495cad8c4,chanel,it was perfect and number one,89$
7f34b85142d1ef9e077a0da9ada27385,moveis_decoracao,9defaf92cff22420e4e8ef7784815a55,888f11883ff85fa5c07e6ae1192d85c4,chanel,it was perfect and number one,89$
c478b1bbf9ec8c5691f37ccb83187386,informatica_acessorios,20e0101b20700188cadb288126949685,65dfeb60c40e3cbb0a1838285d86f885,chanel,it was perfect and number one,89$
f9ecf420c38b90a8af8e7f70fd789264,esporte_lazer,0e782c3705510e717d28907746cbda82,50a1eaa2f96d6f3e02d0cd68d92bab75,chanel,it was perfect and number one,89$
3a6a0247ced9dcb444b46caafdcdd368,beleza_saude,d3d6788577c9592da441752e8a1dd5e3,1090909faae22e5ab76903e8493063f1,chanel,it was perfect and number one,89$
adf591c625cb265c12bc6749d3a2f757,beleza_saude,86f21bf63784876b9fd6d35f46581d72,7b2d3a4794961271f9150b21fecfeed0,chanel,it was perfect and number one,89$
3e0f398b664b26e3224c79dbf435191f,esporte_lazer,8447ff843b2616c50c0ced28ab1dae03,31b63ea961f9f43c21209d729d1c78e5,chanel,it was perfect and number one,89$
64c8f1a52b407d92518a1f8b79240a70,telefonia,f169bd689fb8b32ccd62df9050aebc0b,4d36f8266245b00faebc520e9cd963c0,chanel,it was perfect and number one,89$
af16005fca813272caf59c432153949e,moveis_decoracao,77e9941864fc840be8e4b1ba5347c0f7,71bc170a5ad41ee9dee95f82a17860a8,chanel,it was perfect and number one,89$
e6a1ff3552ba3305c1cf0a4dde50347f,automotivo,41bb5cee06dbf170878a9ef93ac7e7f5,c5be8de5421e658a45042d6ca6a4ff64,chanel,it was perfect and number one,89$
d8a405c732027a2af3187b031890933d,automotivo,6a0a8bfbbe700284feb0845d95e0867f,0c8b57ea62de568f13a0e101d344977e,chanel,it was perfect and number one,89$
ce94e3c41145e28428cdae952a1fd7f2,relogios_presentes,f7959f8385f34c4f645327465a1c9fc4,edfbad2944ea758725486c3bbcd04f49,chanel,it was perfect and number one,89$
3f0f8de616df6efb39a48f3c64eea974,cama_mesa_banho,23f553848a03aaab35bb3f9f87725125,bbf6c18e7c5a88b6adcb69af3b971207,chanel,it was perfect and number one,89$
6ddc95e87149457c4c5177b0a474a9ba,moveis_decoracao,e3447938231fb6ba2fee0231b51eca59,436f71c9cc0c1aab7f51dc0cd0820516,chanel,it was perfect and number one,89$
a2e2851eae0aebb8ee4df32348b42e2b,informatica_acessorios,e346cd9299371b18c0b28e8e29a5e376,a47baae36cb2d3f2d8ab6449aee69ee4,chanel,it was perfect and number one,89$
723f62c36c298037716bf60c0ad0df3a,relogios_presentes,a5474c0071dd5d1074e12d417078bbd0,b83bcebb69cf373474b4cc3b10eb0bcc,chanel,it was perfect and number one,89$
b2b3503e675abbc07e278151da072ed2,moveis_decoracao,0760a852e4e9d89eb77bf631eaaf1c84,97d4feff1fd7129bee6cde095b9dac2a,chanel,it was perfect and number one,89$
c18c01e09509a509e2b88d3ed40c580e,bebes,bb7c5cf4dff9994daeab7c8ee9d287aa,352609f0f2d34ce5d3b8de817ee948d5,chanel,it was perfect and number one,89$
a41e356c76fab66334f36de622ecbd3a,,66d03fb3c4b0f80b5db04ef9c260336d,28f275d52ccd8b6614b71430481450fd,chanel,it was perfect and number one,89$
e7cad5e8ed9b92e788262ad710c33bd0,esporte_lazer,a6cd683d4bd3b9b1f0aa37b27f8116d3,d23ac17822a812782cf7f848b2a8b38b,chanel,it was perfect and number one,89$
c33d78b97260227119fb2b71be168fca,cama_mesa_banho,bfe42c22ecbf90bc9f35cf591270b6a7,52844d80504646db0b746167070b9db0,chanel,it was perfect and number one,89$
e8fd6f481db77b847e7ab93fa1510e7e,eletroportateis,e1da8361c76cab67aa3588a1fbf1af54,1692078634b63c7f25aa90ee746ec498,chanel,it was perfect and number one,89$
67bea89008edcb996cfe4e3d062b62a8,utilidades_domesticas,af5b0604e113e1526593d505a26ef39d,7df70380ca80dea85f0a7f1f57fa2f87,chanel,it was perfect and number one,89$
e8e86cbab028363545a5bf0ca5e226ee,moveis_sala,9d531c565e28c3e0d756192f84d8731f,ff722b4c68783a4459a3adb9bb4e1d0d,chanel,it was perfect and number one,89$
c12b64bf0861a27e0f06c36ef82f457d,esporte_lazer,4da3bd761ca73d692ae0f5c252495546,8055e963f26f70c406ca517b2c2848e6,chanel,it was perfect and number one,89$
6f0169f259bb0ff432bfff7d829b9946,casa_construcao,80d817467dc3d0a4bb5ab8986c962b1f,7404a400814a04b9776eb50e1ef725d8,chanel,it was perfect and number one,89$
b6f3b8136ba8302906df7e11ff908751,pet_shop,c75acba615d2db29345327974641467d,c2babb5fd0e3e13707274820a7227d25,chanel,it was perfect and number one,89$
2be2be0a6a5916840503fdf50808ebcb,utilidades_domesticas,210e60465099814a1d2c7635e4065153,e128c3709dfb7fe87f162f7b34d1cc92,chanel,it was perfect and number one,89$
8efa775719397f78f79c8e5c7b0afbd4,moveis_decoracao,8fc207e94fa91a7649c5a5dab690272a,ae728c1061bf163b4bd256ad9ee0bb83,chanel,it was perfect and number one,89$
9e87e3ee09baee5f5c0513ff37bc60ab,cama_mesa_banho,4b3a605942f29d490cb74bd6ace6b9f0,41926e45719f9b923357ea3bb222195f,chanel,it was perfect and number one,89$
a0abcee0132a5aed003d98e459b37698,cama_mesa_banho,1c35ac660d7ef6691b25d20df3d6eccb,2dfefb93bf83b269520fd5b13c917c31,chanel,it was perfect and number one,89$
7f6308ba4057a6a740af7b4dcfb79c13,telefonia,01a75ac3dd000b7628a684be97c29234,f195f1c82cc4be5839a1a3a2babf3a50,chanel,it was perfect and number one,89$
1eb4a9aee05c9cad041e09add2a26d68,malas_acessorios,0c6b011f8a4f87010c23995f5807d152,72730619a00e0ecdecf0a4ff862d8996,chanel,it was perfect and number one,89$
8da90b37f0fb171b4877c124f965b1f6,perfumaria,ee0c5c649e17808bc4a363d3a80ebf85,ba3e82857e13ba647e843f5a4ade76c1,chanel,it was perfect and number one,89$
712a72a78ffb66cb6eee87eebbf54519,esporte_lazer,f2fa3795760c35b8c05fa8e2f09d5143,c5d83c2523ef15209c8faf5133a7bafb,chanel,it was perfect and number one,89$
c5fb7fbe39f4e09e048ffbc5b28db49a,sinalizacao_e_seguranca,3923e3ade70348985bd2ca389905cf19,5b713e49352337557efe509b2e801183,chanel,it was perfect and number one,89$
f17b05cc8a7651896df8c30884200e9a,climatizacao,e37797aedc7cd4ef82278fbc169eecaf,4e18511741b7ba8896f192fae5858e0a,chanel,it was perfect and number one,89$
55ec10b39713ee81ee2c5bcb558cf866,fashion_bolsas_e_acessorios,35660aec0cc42b6257e24281ee0e6255,ba7e2a294a1c84d89bb8346d5343b74e,chanel,it was perfect and number one,89$
c190c4fe582c5b7ffff586506de83f01,moveis_decoracao,b01875821b8dcb6abc61776f0f971bce,ad0fb518df54cbb079834b68141941ee,chanel,it was perfect and number one,89$
f908df99196805b5bc4ada9ef510b11b,esporte_lazer,5164933efe0cd14f31424b9badf81f19,deb68e90fe56fe23b61f76e429516f26,chanel,it was perfect and number one,89$
ac5bae85a895724330c4acddd581b02b,telefonia,06a6627d9cc91a04e9d146bf65fee0a2,766fc608e4f2683020fb0a121d9db23e,chanel,it was perfect and number one,89$
d8dee61c2034d6d075997acef1870e9b,,15bed8e2fec7fdbadb186b57c46c92f2,5c37d7ba6ef2f031c34bb4fda3454018,chanel,it was perfect and number one,89$
cbaff83e2c00a2b731d27276bbf52082,artes,5447160f15621601fa9ba2b94f4906b3,e9cb7f668e6443a90158f7f9c90ab0f5,chanel,it was perfect and number one,89$
ad67f74682943e3857eebf3ca2538d1a,cama_mesa_banho,01855f880aae9a984c7c33b26fcf2e02,83414f98136ce687f7eb69e555b2519c,chanel,it was perfect and number one,89$
1e12f1836c1f08b25ef78fcdf76fbf08,ferramentas_jardim,65312c6e4ce03c0fb633a4ac541949d8,46d8249ea59101c7288936c3e6f155d7,chanel,it was perfect and number one,89$
acd427ee119d5c71c7a85ae488cb0a6a,fashion_bolsas_e_acessorios,741fd1b80f015f170a7f458cf86769b8,346317f9aff540395fe46893611854f8,chanel,it was perfect and number one,89$
60cf4effb6947283fa638d570bd07318,bebes,b16cec67cb3f5a4bb31abe8988b43d19,2685a4800004a12ec09d27264ff1915f,chanel,it was perfect and number one,89$
51fed4afb1b41d00ad9d25a73b7fbbc7,consoles_games,e6190dea235662449d160357e46eaec8,0dc56be1dabd04c994a0fce5478bb16d,chanel,it was perfect and number one,89$
bb09cce52b336261572a5a7e25a33795,utilidades_domesticas,8eeda294fab8a5ed70259afb59a10ff8,c422274e50e900b46fee429016c5458d,chanel,it was perfect and number one,89$
65a6462e42e05ab3b8dc613566736825,malas_acessorios,89165e6d4c28047da0adf13ac8b3e1b3,369d4e59eab6f38a28c5033120180bdd,chanel,it was perfect and number one,89$
f2396540fbfac27b5117f0dbd6744b50,cama_mesa_banho,f376081d7c5f1767fbc7fae2d19ca32e,5a27bebda2d497ab1fbc6f425abdc6b8,chanel,it was perfect and number one,89$
70d1bd3a042448105a71d0b41ecbc96b,consoles_games,4b87488fb6269f8321508923b95da4d6,a95d9b8de163612abddc0a2aae1131d5,chanel,it was perfect and number one,89$
0075c14603d80515e20908c156ceb47b,esporte_lazer,e9ce52cd563d0124dced659e69eab10a,4ada105731802020d66105508076cb49,chanel,it was perfect and number one,89$
5a42f73d92034010a4e00360fb0df099,esporte_lazer,9344ccd01ff5fa7ec2aef0ee7e1c49c3,0d4821be98f78d25e14f37ac9d320a84,chanel,it was perfect and number one,89$
bcd58b852a3b0152b6b384c4e4474ba2,cool_stuff,f4471dae8c482f51aa1826cd9f5d4433,0ea6bcf44daa35a34247b889d2d21c9e,chanel,it was perfect and number one,89$
2bfb0bdbcea77da2879f0ef3be9a219e,consoles_games,aeb4c9d05ab11d7c6c9ca24f8c43bd70,3f6d9482c57cdb5fc7012f7b9b5ed4c5,chanel,it was perfect and number one,89$
87fb220044e9aca16fbec51c6c997aa0,relogios_presentes,33a3edb84b9df4cb49546859b990ac6d,a55012f5c7e74353e92986be15d133b6,chanel,it was perfect and number one,89$
484bf1dff778a416389aafd0dee1cb11,brinquedos,9885fff91f7c807525f8320e5292a3db,8e42039f9508e0fb21b61262ba2ce672,chanel,it was perfect and number one,89$
56139431d72cd51f19eb9f7dae4d1617,,e7a65190baa4e6fd192246157c0b81fb,487f8ff16eaf366dc7c01652202048c3,chanel,it was perfect and number one,89$
3cef8174403f4fdedbf24fa67fa9f132,bebes,62a12e4d2a742b2491d7c00d2d79bf52,d95ffc47f9741048c6872cb8d3ed0e8b,chanel,it was perfect and number one,89$
003938452c98ff9ab28e9e7b4bfe97ab,moveis_sala,90349f264a3d6a2525a34598d09dda6b,072aa82842434b050889c89a33c699a7,chanel,it was perfect and number one,89$
8d6cb00151d423c52855385c89f0bae8,automotivo,95cf9f239f724799131f7ca949209bd9,b47ad9b11251939a7f684c19cf317830,chanel,it was perfect and number one,89$
5877301b00f95e3c6118738b293dfab3,eletrodomesticos,04a59fe46fc5aa341da5378c195ed53c,ef8ae544c432bb1053ba5990bd0d6227,chanel,it was perfect and number one,89$
e0bbe6292471ff5ab3752414baf78111,relogios_presentes,86b37610c0e86e94afe3d5ba4b73fa14,aaab917291fea34988b9a0cb60e0716f,chanel,it was perfect and number one,89$
dd768d259ee6054e0dadd66c8e2be0b6,cama_mesa_banho,5c2d1d55c31db1cbe069dc9b6454b897,3f73914ab5fc1cd68ad6757c93644349,chanel,it was perfect and number one,89$
fc2edee55f4118969f4dc49f7a717605,automotivo,1d067305b599c1e0dceb3864056ea527,e2fd85e5df711bd91e6e96e13c741843,chanel,it was perfect and number one,89$
b521fddf2c8a7e7d1791bfb3c1b2f278,esporte_lazer,abc5ec9ecaec740b498a37f19c29a8c0,076e5ceb849c9ddf05cfb30bf223febb,chanel,it was perfect and number one,89$
46b48281eb6d663ced748f324108c733,,6942b8da583c2f9957e990d028607019,c3dc53293222872c90de63a9dc56902e,chanel,it was perfect and number one,89$
